feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,label
0.595553156,1.242098018,0.273813411,-0.55053135,-0.899804874,1.395320306,-0.716957613,-0.805329092,0.333922131,-0.592475683,0.294986974,0.076406446,2.337244503,-1.095123706,0.718422551,-0.736834306,2.542820396,-1.713385573,-0.233865571,0.054495108,0.544140229,0.800093525,0.628429073,-0.975503365,-0.59708439,0.800892686,0.330212853,1.837282284,-1.267720454,-0.201834788,0.797017525,-1.148480588,-0.590024129,-0.27545963,0.955777432,-0.156132971,-2.005053544,0.383232533,0.341725758,-1.163771941,-0.940142821,0.522855719,-0.725601995,-0.325242963,1.089345088,-0.516816856,-0.495702293,0.417630229,1.182421497,-0.218462466,1
-0.991954835,0.765279866,-1.063153009,-1.391507632,-0.699981689,0.568267701,2.304189067,-0.968827671,0.337046625,-1.006304993,-0.814622484,-0.123815934,-1.007548124,1.483721886,0.093469611,-0.91905392,0.027298626,-0.422897035,-0.020260906,0.11848949,0.663936852,-1.830461165,-0.134199999,-2.329382271,-0.883752053,-0.677778993,0.091466583,0.182125723,-0.785266438,-2.368905393,-1.529892401,-0.879980801,-0.506159935,-0.523270391,0.172388332,0.846053805,-0.547164487,0.913733051,0.370028951,0.731294207,0.94038351,-0.332702562,-0.732853825,-1.109017411,-0.257833365,1.226099771,1.345752201,-0.703432298,-1.169144113,-0.619305832,2
0.757971289,-0.87345361,0.535581847,-0.511012779,-0.960473098,-0.370411748,-0.028805187,0.851254377,-0.112145838,-0.474322943,-1.028385043,-1.311561452,1.002769165,0.236237046,0.069310371,-0.089846911,0.907451811,0.271544839,-0.20520919,-0.627199986,0.579898605,1.493046346,0.475294097,-0.62329166,0.722596574,0.075342822,-1.758480903,0.950819095,-1.75479701,-2.426545209,-0.932195193,1.800890511,0.262434305,1.026259687,-0.71272445,1.156165736,-1.088190261,-0.50849597,0.875925962,0.447801667,-0.162345286,-2.490737385,-0.055553401,-0.787893939,-0.679688909,0.247680516,-0.065520568,0.256209133,-1.365713107,1.240410593,0
0.853036606,0.113073114,-0.563977793,1.921016056,3.870159316,1.410761595,1.538762616,0.172386202,-0.264825269,1.0419525,0.209975713,0.716492857,0.812588201,0.334223552,0.565151652,0.967771184,1.198159824,3.099718881,-0.36790869,1.089283959,-1.062818241,0.279353055,0.603222939,0.203185635,-1.415121332,-1.199070662,0.498738492,-0.126640055,-0.272987648,3.115737038,0.161194644,1.159351299,-0.765805356,-0.638516465,-1.162498331,-1.283428719,-0.510221894,-0.326719595,2.123944366,-0.166231068,0.431737065,-2.008152387,0.452728833,1.144431949,0.528528251,-0.447921816,1.041057953,0.232772469,-0.129944936,-0.333917779,3
0.118463936,-0.96517581,0.084627707,0.181149983,-1.260371987,-0.579594832,-3.212524458,-0.380697921,-0.952771445,-0.387327906,0.521828798,0.637443858,2.375713347,2.278479821,0.518386489,1.275215088,-2.319611554,-1.049007376,0.32459025,1.471747047,-1.128869593,-1.052804952,-0.640148133,-0.517633461,0.497244986,1.700536697,-0.643939172,-0.030114638,0.396555692,1.442054254,-0.584546231,-0.68052663,0.960093156,0.176223662,-0.438726993,-0.384678474,-0.490000347,-0.287572421,0.020035991,0.002355827,0.547366389,-1.945349978,0.383136161,0.088962425,-1.659683297,-0.296132326,1.914515919,-0.072839376,0.421774095,-0.31113376,1
-1.124826131,0.512227979,-0.299306697,0.631992547,-0.483146607,0.774711168,0.732231102,-1.58110802,-0.964697366,-2.186354111,0.005319523,1.152309405,-1.422751875,0.185740502,-0.563364171,-1.647058211,0.910701316,2.529182189,1.40096893,0.826960891,0.93204094,-0.496098471,-0.379701391,0.511338557,-1.513232824,0.255963035,0.904843595,0.839236414,0.205844487,0.045709408,-0.247831814,-2.750948648,0.624375423,0.772762534,-0.637081191,1.473503282,1.130968386,-0.382169327,0.047920447,-0.17547192,-2.41989225,-0.061853136,0.174804691,-0.130637559,-1.38019957,-0.32182848,-0.375688066,-0.690945632,-0.663836662,-0.447815016,1
-0.818893127,0.786056061,-0.934772202,0.146564878,1.929802978,0.967611389,0.064040202,0.769664078,-0.580521253,-0.516435869,0.535075627,-0.146844996,1.670493914,-0.766411206,0.818148473,-0.972556186,-0.124252614,-3.310102467,-0.38017441,0.088327064,-1.959395881,1.145065301,1.012503402,-0.32176717,-1.405146561,-0.697363196,1.436415697,0.40614153,-1.377133807,-0.106482558,-1.391187174,-0.868403083,0.505633981,0.568922788,0.468628343,0.788925621,-1.239448614,-1.098162572,1.167347403,0.00100208,0.393200259,0.535782664,0.578659464,0.17936703,-0.60036168,-0.265407729,1.047713699,0.829008435,0.124726412,-1.19302195,2
0.262452428,0.158588899,1.079694134,-0.250631239,1.327660495,0.9647107,0.667211203,1.374907802,-0.425844577,-1.273687145,0.544028186,1.130084582,-0.621722197,-0.548676184,-1.98597955,-0.13194045,-0.304669941,1.451830334,-0.293458358,0.684100072,0.622350126,-0.263102081,0.938704069,0.312864978,0.017618177,1.154417139,0.810563978,1.355441171,-1.511216309,1.430262467,-0.150712543,-0.31784466,2.056326292,0.885501775,-0.143364563,0.838372565,-0.921988098,-1.598004614,0.510413829,1.3106034,0.835257979,-0.318359336,1.864424754,0.746885376,2.723819664,0.054874349,-0.643263776,0.629406526,0.344289228,0.090805063,3
0.711198275,0.681523409,0.307471794,0.639275568,-1.256989199,-0.364337772,1.167483903,-0.21555621,-1.939964067,0.433094608,-1.004028246,2.024123078,-0.506542155,0.155744134,2.183202086,0.039801277,1.311990871,0.016192143,-1.963962808,0.378188383,0.793848435,0.363573617,-0.532265188,1.455468598,0.311895459,0.422625032,-0.744009046,-1.041561747,1.297963025,-1.694551681,1.313648043,0.645947014,-0.510385494,0.669111476,0.085867435,-1.235059716,0.939096584,-0.680036623,0.310695858,1.976071168,1.310754957,0.176746529,0.166254166,-0.990664939,-0.186622273,0.73331943,1.15825373,0.158313038,-1.093827918,-0.36541149,0
0.008963042,-0.306549135,0.311495286,0.755925284,-0.775731988,0.241824386,0.588042212,1.483284684,0.308123729,0.715320627,0.471629483,0.107408623,-0.688630176,0.803372389,-0.317254064,0.61216956,-0.45417693,-1.939765271,1.569669929,0.488043197,-0.633755417,0.604091759,0.162539506,-0.649728385,-0.752627246,0.152012269,-0.268083944,2.010105718,-0.966422067,-1.341479525,0.091134025,-1.44915385,-0.547338512,2.307807203,-0.713297093,0.261819514,0.526556494,0.285990913,1.273453946,2.441074567,-1.207469884,1.603936706,0.109273992,-0.244456311,0.96899306,0.622991685,-0.27041162,0.854330729,-1.083718623,0.992863705,0
0.473591619,-0.436410657,0.562195109,-1.794987382,0.597551558,0.19418159,-0.561649157,-0.350817987,-0.38728754,0.977363036,-0.553295505,-0.79628918,-1.641654832,-1.472055868,1.298999023,0.184367668,-1.163308599,1.708277773,-0.837591785,0.286185148,-1.567625632,0.860123126,0.21541889,-0.690161058,0.717001788,1.244136868,-0.962741608,0.366986112,-0.372033062,-1.360699435,-0.625649006,-1.685716143,0.142664098,-0.182101278,-1.207243982,-1.96021324,-1.885988723,0.329300413,0.458289592,-0.016285995,-0.601107739,-1.50328995,-0.019308435,-0.288091033,0.636300237,1.893317927,0.261830549,-0.800329589,-0.533210005,-2.420392789,0
-0.224672668,1.72858806,2.824376464,-0.966099388,0.701057772,-0.086247209,-2.002164743,0.79835799,-0.946767355,-1.527237428,-0.941057314,-0.201155849,-0.179769366,0.15935598,0.128532295,-0.136589427,0.390682319,0.471831916,-0.9014415,-0.596761261,-0.151417363,-0.39278797,0.708694053,0.944538024,0.487254848,-0.057977972,-0.347622313,1.100928409,-0.263824956,-1.253522462,0.084129577,1.204475919,2.162894594,-0.129684811,1.195710714,1.092143407,1.555068105,0.671694423,1.098307949,0.028145561,1.547741274,-1.90284183,-0.104797563,0.257299498,-0.436654291,0.045824379,-0.159353532,0.244524885,0.503282004,-0.106255304,2
1.131593168,-0.812350409,-0.613165758,-2.116950234,2.144455183,-0.580118344,1.884989579,0.229002811,1.152487514,0.07465524,-0.597912498,-0.116969292,-1.089651496,-1.10389536,-0.467474034,0.23147111,0.976209332,-0.051336603,1.569785526,0.807555347,-0.095630772,0.734955466,0.586221663,-0.963390856,1.570842699,-1.357491092,-0.359857719,1.321225443,-0.129433631,-2.785968615,-0.000529399,-0.658191082,-1.481072639,2.004431398,-0.057830117,-0.099357313,0.756297721,-0.774849423,0.630045448,0.499703807,1.241413192,1.110390857,-0.843437127,2.143260151,-2.035521967,0.109234035,-1.569383445,-2.065650013,0.534706414,1.327513394,2
-0.44535675,-0.25730304,1.018988639,0.815714211,1.554380939,0.478663527,-0.667829006,1.7512595,-1.981024468,0.090057896,-1.071207271,-1.074708408,-0.057292196,-1.644872255,-0.530858188,-0.103607968,1.178671598,1.090605095,-1.054899002,0.137297466,-1.424662668,-0.905877213,0.147566608,-0.486270998,0.212045943,0.752759662,0.656838346,-0.28029064,1.45610832,1.248504325,1.760434238,0.054777316,-1.721368658,1.075987437,-1.405798017,3.134022948,1.508666388,1.641560001,-0.560867992,-0.542632304,-0.220248674,-1.190250774,0.197305854,0.336282917,0.689113154,-0.785320973,0.946969787,0.275108631,-1.564162308,0.817359575,3
-0.281865812,0.958871271,0.7131255,0.918718894,-1.54553607,-1.404133314,0.00846819,2.31427685,-0.148270165,0.984549895,0.042011925,-0.190826403,-0.807012066,0.367630523,0.448725396,1.829013902,0.535837029,0.751043583,-0.019841356,1.757404108,0.252029466,0.795770997,-0.580373483,1.154660417,1.400310789,-0.758817759,-0.300626798,-0.285142653,0.356948567,1.826593855,-0.171997249,-0.030793386,0.70412294,0.514082237,0.139856901,-0.172305999,0.010818246,0.20263391,0.482704672,0.52187877,-0.244688325,-0.708079831,-1.063773215,0.20117538,-0.411574295,0.364807564,-0.67421835,2.479507757,-0.13101034,-0.845442581,1
1.7174035,0.383895121,0.196385254,0.179031273,-0.38500669,0.40310407,-0.346487835,-0.153649124,0.526674383,0.612548213,-0.31086941,-0.088559441,-1.479038655,0.605051615,0.320078616,0.312240986,0.654405213,2.559384489,0.314070514,-1.111090102,2.215940149,-1.507756697,0.591621846,1.351447889,0.865152232,-0.106478372,-0.248841189,1.452508489,-0.192139048,0.505756523,0.100251517,-0.749755861,0.357089885,0.59912073,-0.71618846,-0.34032249,0.400061414,-0.135013674,1.146956578,-0.910193675,0.715944447,-0.094553664,0.132266594,0.945169125,1.032169826,0.201995961,1.122507784,0.107738747,0.4970836,0.372855735,1
-0.481073333,0.083039818,0.225836304,-2.04917217,-2.581458432,0.400222497,3.497461179,-0.055023907,1.698614016,0.315400684,0.274245396,0.405947091,0.148589661,0.188562911,-0.737290043,1.477240931,0.191177636,-1.472757759,1.336555984,1.294790803,0.559636108,-1.031795592,-1.138851855,-0.229718214,0.244604201,0.138133081,0.298311003,0.146053626,-0.85485386,1.012131325,-1.226443647,1.093056338,-0.092392543,-1.003214188,1.259555769,0.060453153,0.453857174,-0.188873883,-1.623114389,1.987099162,0.087334293,0.765600287,-0.016458441,0.244969799,1.854713337,-0.809997574,1.452157834,-0.532801196,0.453983427,-0.391450364,0
-0.771328711,-0.178620652,0.795858858,0.52411913,-1.472141014,-0.078196406,-0.080104675,0.234396507,0.028461673,-0.056457887,0.231346293,-0.656189909,0.57977391,-1.097402581,-0.546925614,0.125187002,-0.562258421,1.786274526,-0.88791746,0.808723011,-1.05883825,-0.237098234,0.018906553,0.381211052,0.042287177,-0.242837481,0.029485782,0.374629732,-0.674244121,2.093418403,0.056398321,-1.164363473,0.028877976,-1.341309166,-0.833402671,0.349623903,-0.035456411,1.072871489,1.124048537,0.396967986,1.368867035,1.703099006,-1.359874953,0.268624726,0.362464679,-0.114843463,-1.339530097,0.149649025,0.322434612,0.707801596,1
-0.911122872,-1.227613207,0.83677209,0.680457029,-0.510552576,1.509852548,1.068180238,0.192186649,1.726430211,0.136827041,-0.492566007,-0.973256827,0.706666572,1.484433512,0.471454951,0.970148153,2.423831766,-0.903661849,1.353644513,-0.145319645,1.955359421,1.700554157,-0.155031374,-1.406678144,-1.066934222,0.388048531,-1.935097842,-0.476038264,1.520352493,0.261686457,-0.309120499,-0.646982634,1.401498794,0.013827978,-0.042838154,-1.231738235,1.395623471,0.968570386,0.722308052,1.280730498,-0.150086117,0.887131531,0.657418653,-1.417321931,0.909102583,0.263097981,2.242866256,-2.298825549,0.870509542,-0.327685367,3
0.754760988,0.817538337,1.202208146,0.531261173,0.15733486,-0.802401155,-0.185212241,0.624169206,1.141094119,1.112784576,1.402758533,-1.452586273,-0.121731712,0.578219824,0.260396948,0.405938752,-0.050229065,-0.355587721,0.967415722,0.67395731,-0.75419095,0.906825213,-0.052731445,-0.75905644,-0.675867496,1.241232775,0.435632849,0.278028291,-1.012920986,1.179599289,-1.311992834,-0.582953848,-1.606335206,0.033157024,-1.168730943,-0.689375474,0.092526336,0.101562623,-1.124537666,0.596203761,-0.863514768,0.499941294,-0.927332412,0.221798811,0.039642082,-0.769074153,-1.783537177,0.943693052,-0.476271055,1.331571533,3
1.824072498,-0.551972474,-0.167632241,0.100787119,-0.093216978,-0.989749945,0.339631376,-1.502507619,0.501662621,-0.499219147,0.397786889,-1.739256912,0.311235864,1.035323831,-2.558480681,0.720476067,-0.117324348,1.401279911,0.178517321,0.838327726,2.042607864,-0.820867535,0.888231391,-0.540415712,-0.174019004,0.780417877,-2.385868344,-0.449036998,-0.393794662,3.722163964,-0.388151166,-0.945502173,1.065056284,0.201388684,1.004381275,-0.853313476,-0.284547312,-0.604738786,-0.326101222,0.419164175,0.958376945,0.909100514,-0.055893431,-0.143485498,-0.883104025,-0.55224087,0.771293857,0.21318546,0.77173552,-0.814313584,3
-0.622073526,-1.571071629,-1.381717922,-0.931126805,0.656201323,0.522176486,0.797057822,0.640969941,0.376955754,-1.081764107,0.586086675,0.148879789,0.4945809,-0.425726945,1.266665562,-0.968784968,-0.565801307,-0.201777838,0.503035731,0.887633341,0.630430456,0.506477545,0.637244018,-1.417784226,0.337073355,0.526233831,1.612880981,-2.473876253,0.038615759,0.758780065,0.348914463,-0.679290677,0.628823904,-1.915774648,-0.01207751,1.557423689,0.706350416,0.63250886,0.009624127,-1.001989946,0.874446892,-1.958766908,1.107062659,-0.227283356,0.010220651,0.652178851,-1.093307357,0.938286115,1.152614464,1.135724297,0
0.640443058,-0.11538075,-1.997651369,0.318996725,1.041721237,-0.51044587,0.892136493,-1.470255877,0.535333163,-1.064184371,0.206893833,-0.012585983,-0.761577278,0.58567177,-0.254067597,-0.53299379,1.351010356,-0.323469769,1.770697831,-0.394384195,0.646996391,-1.113364133,-0.21167306,-1.070143977,0.334729491,0.491673957,-0.877409787,1.286484767,-0.422224509,-1.443779263,-0.205049323,0.797528331,-0.089388202,0.395720834,-0.194036904,0.699248552,1.096197938,-1.623946296,-1.554273028,1.077581573,0.960727401,0.668745848,0.303733547,0.879869314,-0.987298403,0.454402021,-0.048550586,2.061511863,-0.440812945,0.999269655,2
-1.092291968,-1.177486793,0.883290908,1.432520143,1.196246015,0.801349905,0.042707464,0.737702574,0.844162813,0.645180097,-0.735057666,-0.260678525,-0.026525647,-1.91423359,1.164906327,-0.455195716,2.316577723,-0.867885453,0.893924486,0.801745834,0.056086685,0.75711622,0.251410333,-0.549404089,-0.642539299,1.201406484,-0.40622547,0.697521224,0.376329797,-2.262368827,-0.828643843,0.460281933,0.922360467,0.047456906,0.945511415,0.28875347,-0.844864517,0.568968972,0.623379127,0.152242637,-2.484352139,-0.388782316,0.290191078,0.407355858,1.584521845,0.520151532,0.4484844,0.242811495,-1.053279672,-0.139817271,2
0.415703517,0.409551943,-1.150500596,-0.639012762,0.00454423,0.141736662,0.121539681,0.438594802,0.900551373,-0.653015109,-1.433641142,-0.275271244,0.356966488,-0.191436474,-0.88634945,0.803439987,1.219229871,-0.005987861,-1.581003306,0.128018211,-0.312458963,-0.395057286,0.212033397,0.360099097,-2.152529511,-0.070283872,-1.214410962,-0.947362736,-0.604343686,0.256402312,1.065097446,0.629051287,-0.308357958,-0.754054525,1.534459177,-0.769220748,-0.214342897,-0.316533767,-0.679633511,0.256459623,-0.735085181,-1.087657582,-0.985355966,0.976412089,1.465272903,0.394840217,-0.581294121,-2.048026691,1.17307762,-1.327731629,3
0.607588171,-0.372697741,-1.104053471,0.563568291,0.822211641,-0.563156938,0.183595799,-0.263982588,0.229393722,1.164782947,-0.196466511,-0.729578079,-0.648581838,0.758458815,-1.172214604,0.07798746,-0.540054215,2.296576161,-1.792766717,-0.06360622,1.910461148,1.261847568,-1.252018158,1.011291681,-0.135334254,-0.028238252,0.040698012,0.143052186,-0.664860799,0.38786134,-1.421964726,-0.68353218,-0.58583273,1.133702454,0.521209891,1.801026549,-1.658177868,0.236570302,-0.115008284,0.67175826,-0.085710501,-0.37123348,-0.326940292,2.055071008,-0.800993627,0.429393575,-0.257575944,-0.239094709,0.057512933,1.191117629,2
-1.676279334,1.057651002,-0.271606482,-0.236321554,2.201300275,-1.774313384,0.458272676,-0.179212865,2.051612069,-1.545615178,0.248251541,-2.033722492,0.955624194,-0.434257504,0.893949986,-0.129274002,-0.36844401,2.065453916,1.551619296,0.301237701,-0.532952266,-0.913319893,2.325285732,1.327787642,-0.282519705,2.411964634,-0.593432774,-1.077332862,0.890373043,1.973602339,3.097320014,1.219524257,-0.68650608,-0.960945162,0.21394792,1.386303241,-0.348238464,2.030033669,-0.948940494,-1.867859746,0.711010287,0.048832443,2.705156737,-1.915814146,-0.204243782,-0.486151234,0.878112251,1.411646371,-0.484146404,-0.174167902,3
-1.388789335,1.07008543,0.087720579,0.118755924,0.596981039,-1.27530669,1.436129042,-0.256798968,-0.38860545,0.251335035,-0.989471426,0.704428055,0.059628393,0.765904865,1.856624874,-1.320700919,1.233007721,1.367997442,0.284586965,1.144050912,1.347085698,-0.526373423,-1.171953238,-0.3964857,-0.265947538,-1.602041155,-0.332594723,1.518653965,0.440809839,-1.402485222,0.087085902,-0.580961141,0.579957176,0.494577501,0.308205215,0.918911835,1.20843702,2.034392629,0.713296302,1.856831932,0.945319835,-0.535868655,0.738362225,-1.104303559,-0.126361875,-0.230759452,0.386820904,-1.189368456,0.327138826,0.810977131,2
-1.170702372,-0.492737219,-0.59553386,1.00130652,-0.211484496,1.107780751,-0.671535922,0.402427502,-0.595144408,0.85198905,0.374048891,0.614842412,-0.91364521,0.87831237,-0.040946,1.644660554,0.670346026,1.8907552,1.441130237,0.144260331,0.565806587,0.195860608,0.088104467,-1.049309227,0.424109094,-0.517540231,1.666770131,-0.603090383,-0.825228484,1.195547805,0.175552119,1.03133082,-0.361639021,-0.652100401,1.161481584,1.806057171,-0.015345439,0.152168914,0.351677127,-1.286310463,-0.756620711,-0.074615258,0.005362392,0.707542271,1.416703082,1.181589215,-0.045697112,2.523239928,0.663443663,-0.594710918,1
0.279637696,0.022207026,1.771011551,0.367877436,-0.52118169,-0.149179665,0.058377272,-0.347323269,0.483505868,1.365890655,-1.892657674,1.121889595,-0.723505684,-0.129213842,0.104088408,-1.233165444,-1.386172508,-0.275540387,-0.28225603,-1.04548455,0.584433214,0.471061888,0.0737236,0.245111647,-0.352089994,-2.130435276,1.272527483,0.325863644,1.086574388,0.336036798,0.5887418,-0.031972312,0.684863505,-0.118505693,2.484926068,0.386244712,0.55341182,0.800681224,-1.457851327,-0.821864549,-0.917442247,-0.997537376,-0.141736122,-0.137846616,1.703473749,-0.91886242,2.189910383,0.37610579,-0.085338213,-0.737983756,3
-0.101046258,-0.762145503,1.155712231,-0.297200315,-0.973982818,-0.567074082,0.626930012,-0.172425473,-0.199561435,-0.291433511,0.366508958,-0.268238369,-1.01631139,-0.476064553,-0.400874027,-0.278357687,-0.768363868,-1.698524754,-1.240112309,-0.464582524,0.940423834,-1.691939602,-1.204580081,-0.413150162,0.738970022,-0.323800645,-0.806473958,-0.247897643,-0.677027242,-1.027337685,-0.13566646,-1.98011683,0.341339797,0.371629012,1.023917431,0.162529849,-0.062961042,2.070172477,0.663769387,0.893842635,0.608257188,0.010761241,0.318836793,-1.043599333,-0.96471591,1.465301585,-0.155979031,2.859614607,-1.454136317,0.319022806,0
-0.364119573,0.44326454,0.141662032,-0.427301983,1.376072609,1.71328098,-0.843253677,-0.410662001,-0.109479493,-0.025570754,1.60422001,-0.797648204,-0.559371757,-0.005869109,-0.029262029,0.914796623,-0.885761075,-1.285957282,-1.588754875,2.20191808,-1.46216759,-0.310970347,-1.806836685,1.616597902,0.63156564,0.063386225,-1.415577368,0.975733783,-0.327888966,-2.484740421,-0.680769046,0.205515933,-0.96665537,-0.928360922,0.304313387,-0.961429954,0.292183682,-0.556123465,-0.096938383,1.276326847,-0.38096345,1.085081752,-1.354837171,-3.18807454,0.599882488,0.249706204,0.620991577,0.224393622,-2.681644865,-0.830010637,2
-0.309689391,0.535542346,-0.221690402,-0.76269955,2.73244354,0.070794451,-0.572380152,1.505890776,0.251599615,1.324366195,1.230317472,0.761162562,0.50625781,0.73637193,0.489764638,-0.422896191,-0.741607668,-2.519688928,0.095075934,0.203530771,-1.04964515,1.612707664,0.701692112,-1.076484686,-1.804765299,-0.940132176,-0.140139285,0.076723984,0.019923593,1.534207982,0.424429905,0.179501714,-1.179780666,0.851529006,0.551882598,-0.134900651,0.575732388,-0.098836723,0.254439127,-1.124232391,-2.117685051,-1.616943235,-0.048157619,-1.037178556,-0.165441596,1.146070456,-0.507945836,0.572228587,0.955439485,-0.194059618,3
-0.748414981,-1.097525234,0.741499349,0.383222287,-0.202526853,0.906739404,1.017393233,0.126795921,1.232947814,1.031386201,0.472227371,-1.418449231,-1.116173783,0.502402159,0.629224681,-0.1727881,-0.910726985,-0.259494449,-0.96483357,1.54672697,-0.691068539,-0.719500529,-0.87936776,-0.962523364,-0.380933545,-1.025921459,2.095627532,0.412451237,1.216593246,0.134209907,0.691032338,-0.257540939,1.471092605,0.086172835,1.070234063,-1.251324404,1.51631387,0.629063774,0.822839213,-0.762997077,0.907794882,0.200709612,-2.442387251,0.236650689,-0.305009495,1.251490291,1.373315696,-0.383173777,0.542686605,0.296826098,3
-0.515842037,0.510992939,1.616804605,-1.033544314,2.058610737,0.660687141,0.426415112,-1.305841517,0.602003977,-0.751393013,-1.66068883,0.032088569,1.184558471,-0.120000309,0.093972112,1.36630004,1.350084722,-4.821726954,0.186524845,0.609011672,-1.027033021,0.671508178,0.760721519,0.173469043,0.059212615,0.72498986,2.072113305,-0.158616013,-0.344507796,0.920432069,-0.540465992,3.116141038,0.653195668,1.389564701,0.213614842,0.93694743,0.602831538,0.295632889,-0.865520083,0.634527256,0.308706473,-0.190510465,-1.026061159,0.483348714,2.140596966,0.437566966,-0.343723936,-1.175551295,1.175193596,1.321339016,2
0.054719195,-1.338109195,0.795230906,-1.508973624,-0.292705151,-1.766136672,-0.520458513,0.52321843,0.162096449,-1.551382576,0.122414258,0.069605355,0.499285361,-0.211993504,0.705756119,-1.784879648,-1.304564644,0.792128033,2.944731837,-0.911954312,-0.430063798,0.214688582,-0.87134078,-1.098310101,0.778535342,0.514762041,-0.134899203,-0.379309864,1.095787997,0.203108152,1.640216329,-2.558045561,-1.206792852,-0.64752805,0.616642309,0.340281725,0.146273595,1.346903179,0.531923715,-0.260230314,-1.75664215,0.797913727,0.002390313,-1.353919035,0.167799789,1.870556128,0.209786168,0.401843598,-0.107480431,0.570930943,2
0.108980008,-1.215966245,-0.485180936,1.4503538,0.787607017,-0.314535198,-0.76878079,-1.004232318,-1.327644052,-0.758226858,-2.325852159,-0.996993519,0.770449879,-0.917509695,0.263778663,0.863272651,0.266142412,0.477283946,-0.802801524,0.449547901,-0.202227369,-1.896386914,-0.410302116,0.607885349,-2.435008918,0.740916137,0.830158012,-0.429068923,0.184470987,-0.254277867,-0.312523543,2.079723016,-0.509251175,-0.33497803,1.643486035,1.276329885,0.677002942,1.756254358,1.525008339,-1.576132997,0.189412886,-0.124557676,-2.068981797,0.507822026,0.835737073,0.492743757,-0.994991899,-0.424967882,0.004771331,1.407100619,2
0.968710195,0.286278227,0.475139405,-0.978107878,0.407570682,0.110992252,-0.806763326,-1.345996399,-0.468342481,-1.50052423,0.925961398,0.056328101,-0.506642091,-0.566823393,-0.072231224,-2.04835318,-1.587277669,0.517510548,0.583779542,0.621820775,-0.313716928,0.153275994,-1.603860627,2.465131012,1.697666713,-0.027369811,0.271072004,1.690614618,-0.611608485,-0.293430067,-0.201547274,-2.030500373,0.307943156,1.655582032,0.578188879,1.990402589,0.287124003,0.145703893,-0.701705474,0.487467174,-1.631434274,-0.273032538,-1.905258272,-0.740691489,-0.540467272,0.774191397,0.511128736,2.089978291,0.207893351,-0.433415873,0
-1.11151037,0.359591475,0.178326604,-0.820420335,4.012790839,-1.271460555,-0.970065817,1.514321056,0.002678673,0.03017833,0.565532205,-0.207002751,-0.854397414,-1.313718733,-0.644308281,0.028821468,-2.155326864,3.658534868,1.255104046,1.365435533,1.293202758,0.89472367,-1.344582341,0.210446123,0.346206611,0.122703929,0.141183991,-1.015412915,1.24671961,3.302292763,-0.411803349,-0.295749002,-0.952069289,0.132337136,1.553874833,-0.556511424,2.123865024,-0.077282156,0.646012488,-1.249761695,0.856252189,0.969902928,2.025863551,0.046476606,0.035132028,1.32338261,-0.140788765,-0.034717253,0.224882149,0.432413169,3
0.462198638,-1.298259967,-0.124491141,-0.892171394,-1.207663942,1.614477766,-0.327998237,-1.001765013,1.872383707,-0.254757249,0.850609078,0.227970214,0.273097676,0.804774665,-0.815250182,-0.128913868,1.874413728,2.95912869,0.592372985,-0.553492855,0.420454663,0.662072784,-0.184584648,-1.163710756,-0.489566403,0.376878338,-0.813627736,-0.69306509,-1.687386393,-0.838481348,1.757001832,1.613116183,-0.868626235,-1.07189198,-1.003838178,-0.342906837,-0.481854797,-1.917393256,1.593444198,-0.247467296,0.242647187,-0.197497653,-0.8319562,-0.34677161,-0.880902487,1.7238588,-1.652380241,-1.012275926,-1.715576554,-0.342403879,1
-0.475037528,0.591554268,0.135688794,-0.758762708,-0.52658691,-1.34378111,-0.288095629,0.139621313,-0.824185107,-0.778656427,-0.089436968,-1.142360601,0.590530323,0.461422058,1.843998807,0.80025082,-0.875721644,-3.020631079,0.134144353,-0.851213064,0.32814725,0.306866474,0.826414843,-1.824737273,-0.358393102,-1.451710094,0.714998118,-0.250437288,-0.195645024,-1.455671811,0.461687626,-0.290848811,-0.39353686,0.330012207,-0.152746249,0.367819819,0.315829361,-0.249194624,-0.802305919,2.020197666,-0.616777857,-0.784940646,-0.006492317,0.690982178,0.172369268,0.117016636,-0.178213542,1.208456854,0.084556154,1.363384749,0
-0.79489711,0.067101151,0.705160427,0.995188667,1.106948557,-2.501291884,-0.814513039,-0.027292229,0.948185147,-0.410195283,-0.403541569,1.296558869,0.916641172,0.01214614,-1.507004829,0.63108806,-0.358455751,-0.276442214,0.038322503,0.259225977,1.984813466,0.785001579,-0.942225682,0.597413895,-0.483405869,0.595566821,-0.850499257,-0.742116707,-1.116882698,2.377685995,1.20397647,-0.570403647,0.486821662,0.137676532,-0.298690468,-0.244410629,0.038203895,0.620318179,1.488871567,0.081306014,0.192193854,-0.095409394,-0.66056406,0.184116491,0.573876822,-0.06909646,-0.687996427,0.445617061,-0.357960601,0.406078525,3
